-0.5730416	1.4871424	-0.22558516	1.7003531	-1.95746	0.8006875	-0.30146545	-1.1631836	-1.048872	-1.2489938
-0.60433006	0.44187382	0.15335098	0.145483	-0.4934454	0.5268334	0.06625034	0.6287221	-1.691345	-0.4451744
1.0181926	-0.7473322	0.7449881	-1.4531796	1.515941	-1.1343313	-0.49084285	-1.1509758	0.49936828	2.505012
0.13739689	0.47798702	1.2880907	0.820911	0.29275727	-0.11754608	-0.53808373	0.23346938	-3.5416055	-1.0593089
-1.9478257	1.4391577	0.37159324	1.0661807	-1.4737318	0.38115707	-0.51830184	-1.8148593	-0.61954665	0.60766757
1.7995597	0.011109388	-1.1946849	2.3650198	0.604058	0.50701386	-0.57736045	-0.84760773	-0.5198764	1.7212132
-2.3624568	0.15972519	0.6873878	1.568312	1.028811	0.81486654	0.21010911	-0.43445012	0.07512983	-0.07932863
-1.8305236	0.3196195	0.2324442	0.104603134	-0.3267989	0.56349504	1.2878816	3.218028	-1.6122495	0.8844741
0.3332372	1.3083847	-0.49662083	0.00016936751	-0.49114048	0.8164183	-0.45208365	-1.7139103	1.5012401	1.1195999
0.5140913	-1.0434384	-0.3169242	1.6951162	1.3362417	-1.3053635	-0.027893778	0.49734497	-1.3272792	0.22950503
