-0.4719079	0.7132045	0.8272646	1.1425173	-0.12519713	-0.9956985	-0.37360716	-1.4515424	0.17293327	-0.47090775
1.6250441	0.16297217	-0.707446	-0.7439187	-0.34624314	0.077740155	0.5038226	0.58568823	-0.9663253	0.24355078
0.84776574	0.9346248	0.9426111	-3.2064638	1.2455117	1.6072686	-1.2080203	0.9197815	0.12141744	-0.5985239
1.9179454	-0.7579523	0.8374832	0.34901896	1.1786183	0.6857422	-0.35488075	-0.12614131	-1.7447034	-0.47533035
0.08114995	-1.0828614	-1.0005238	-0.61038977	0.40830994	-2.2624564	-0.010542617	-1.0471191	0.6861745	0.96992344
0.89995754	0.25653923	1.0653435	1.4464722	1.5330769	-0.5735804	2.271852	0.3401203	-0.6048359	-1.0174052
-0.43321666	-0.43836334	-0.54852444	1.3735235	-0.3461075	0.5556362	0.51166195	2.295826	-0.07441202	0.8561365
-0.51144373	0.8034199	0.7854376	-0.043253344	0.16905026	-1.3984246	0.25215673	0.92794317	0.7838207	0.4025471
-0.61042166	0.2533861	1.1894258	1.5835651	0.3407316	0.27637416	0.7011	-2.149492	-1.3797494	-1.9831715
1.1761533	-0.05026168	2.0909967	0.62988627	-1.576709	-0.5927251	0.9280344	0.36650002	0.5089847	0.5037217
